"mgmt.unit"	"Année"	"scen"	"Historique"	"brfuel"	"Climat"	"Climat&Végétation"
"2663"	2035	"SSP3-7.0 - reboisement"	0.02447	0.02497	0.02447	0.02497
"2663"	2035	"SSP3-7.0 - recup70%"	0.02447	0.02489	0.02447	0.02489
"2663"	2035	"SSP3-7.0 - reference"	0.02447	0.02499	0.02447	0.02499
"2663"	2035	"SSP3-7.0 - reserve"	0.02447	0.02536	0.02447	0.02536
"2663"	2035	"SSP3-7.0 - sans coupe"	0.02447	0.02574	0.02447	0.02574
"2663"	2035	"SSP3-7.0 - sans feu"	0.02447	0.02547	0.02447	0.02547
"2663"	2035	"SSP3-7.0 - sans pert"	0.02447	0.02601	0.02447	0.02601
"2663"	2035	"climat stable - reboisement"	0.02447	0.02522	0.02447	0.02522
"2663"	2035	"climat stable - recup70%"	0.02447	0.02493	0.02447	0.02493
"2663"	2035	"climat stable - reference"	0.02447	0.02524	0.02447	0.02524
"2663"	2035	"climat stable - reserve"	0.02447	0.02499	0.02447	0.02499
"2663"	2035	"climat stable - sans coupe"	0.02447	0.02539	0.02447	0.02539
"2663"	2035	"climat stable - sans feu"	0.02447	0.02543	0.02447	0.02543
"2663"	2035	"climat stable - sans pert"	0.02447	0.02601	0.02447	0.02601
"2663"	2040	"SSP2-4.5 - reboisement"	0.02447	0.02437	0.02447	0.02437
"2663"	2040	"SSP2-4.5 - recup70%"	0.02447	0.02341	0.02447	0.02341
"2663"	2040	"SSP2-4.5 - reference"	0.02447	0.02486	0.02447	0.02486
"2663"	2040	"SSP2-4.5 - reserve"	0.02447	0.02486	0.02447	0.02486
"2663"	2040	"SSP2-4.5 - sans coupe"	0.02447	0.02486	0.02447	0.02486
"2663"	2040	"SSP2-4.5 - sans feu"	0.02447	0.02524	0.02447	0.02524
"2663"	2040	"SSP2-4.5 - sans pert"	0.02447	0.02603	0.02447	0.02603
"2663"	2040	"SSP3-7.0 - reboisement"	0.02447	0.02443	0.02447	0.02443
"2663"	2040	"SSP3-7.0 - recup70%"	0.02447	0.02447	0.02447	0.02447
"2663"	2040	"SSP3-7.0 - reference"	0.02447	0.02457	0.02447	0.02457
"2663"	2040	"SSP3-7.0 - reserve"	0.02447	0.02372	0.02447	0.02372
"2663"	2040	"SSP3-7.0 - sans coupe"	0.02447	0.02555	0.02447	0.02555
"2663"	2040	"SSP3-7.0 - sans feu"	0.02447	0.02524	0.02447	0.02524
"2663"	2040	"SSP3-7.0 - sans pert"	0.02447	0.02607	0.02447	0.02607
"2663"	2040	"climat stable - reboisement"	0.02447	0.02468	0.02447	0.02468
"2663"	2040	"climat stable - recup70%"	0.02447	0.02441	0.02447	0.02441
"2663"	2040	"climat stable - reference"	0.02447	0.02474	0.02447	0.02474
"2663"	2040	"climat stable - reserve"	0.02447	0.02428	0.02447	0.02428
"2663"	2040	"climat stable - sans coupe"	0.02447	0.02501	0.02447	0.02501
"2663"	2040	"climat stable - sans feu"	0.02447	0.02522	0.02447	0.02522
"2663"	2040	"climat stable - sans pert"	0.02447	0.02605	0.02447	0.02605
"2663"	2045	"SSP2-4.5 - reboisement"	0.02447	0.02364	0.02794	0.02692
"2663"	2045	"SSP2-4.5 - recup70%"	0.02447	0.02337	0.02794	0.02657
"2663"	2045	"SSP2-4.5 - reference"	0.02447	0.02451	0.02794	0.0278
"2663"	2045	"SSP2-4.5 - reserve"	0.02447	0.02455	0.02794	0.02792
"2663"	2045	"SSP2-4.5 - sans coupe"	0.02447	0.02432	0.02794	0.02763
"2663"	2045	"SSP2-4.5 - sans feu"	0.02447	0.02545	0.02794	0.02894
"2663"	2045	"SSP2-4.5 - sans pert"	0.02447	0.02655	0.02794	0.03019
"2663"	2045	"SSP3-7.0 - reboisement"	0.02447	0.0243	0.03006	0.02983
"2663"	2045	"SSP3-7.0 - recup70%"	0.02447	0.02426	0.03006	0.02983
"2663"	2045	"SSP3-7.0 - reference"	0.02447	0.02432	0.03006	0.02983
"2663"	2045	"SSP3-7.0 - reserve"	0.02447	0.02374	0.03006	0.02909
"2663"	2045	"SSP3-7.0 - sans coupe"	0.02447	0.02505	0.03006	0.03077
"2663"	2045	"SSP3-7.0 - sans feu"	0.02447	0.02547	0.03006	0.03125
"2663"	2045	"SSP3-7.0 - sans pert"	0.02447	0.02657	0.03006	0.03264
"2663"	2045	"climat stable - reboisement"	0.02447	0.02464	0.02447	0.02464
"2663"	2045	"climat stable - recup70%"	0.02447	0.02428	0.02447	0.02428
"2663"	2045	"climat stable - reference"	0.02447	0.02489	0.02447	0.02489
"2663"	2045	"climat stable - reserve"	0.02447	0.02383	0.02447	0.02383
"2663"	2045	"climat stable - sans coupe"	0.02447	0.02534	0.02447	0.02534
"2663"	2045	"climat stable - sans feu"	0.02447	0.02543	0.02447	0.02543
"2663"	2045	"climat stable - sans pert"	0.02447	0.02659	0.02447	0.02659
"2663"	2050	"SSP2-4.5 - reboisement"	0.02447	0.02308	0.02794	0.02622
"2663"	2050	"SSP2-4.5 - recup70%"	0.02447	0.02299	0.02794	0.02613
"2663"	2050	"SSP2-4.5 - reference"	0.02447	0.02395	0.02794	0.02721
"2663"	2050	"SSP2-4.5 - reserve"	0.02447	0.02437	0.02794	0.02765
"2663"	2050	"SSP2-4.5 - sans coupe"	0.02447	0.02451	0.02794	0.02782
"2663"	2050	"SSP2-4.5 - sans feu"	0.02447	0.02549	0.02794	0.029
"2663"	2050	"SSP2-4.5 - sans pert"	0.02447	0.0269	0.02794	0.03056
"2663"	2050	"SSP3-7.0 - reboisement"	0.02447	0.02297	0.03006	0.02815
"2663"	2050	"SSP3-7.0 - recup70%"	0.02447	0.02395	0.03006	0.02938
"2663"	2050	"SSP3-7.0 - reference"	0.02447	0.02343	0.03006	0.02877
"2663"	2050	"SSP3-7.0 - reserve"	0.02447	0.02326	0.03006	0.02852
"2663"	2050	"SSP3-7.0 - sans coupe"	0.02447	0.02493	0.03006	0.03058
"2663"	2050	"SSP3-7.0 - sans feu"	0.02447	0.02551	0.03006	0.03129
"2663"	2050	"SSP3-7.0 - sans pert"	0.02447	0.02694	0.03006	0.03304
"2663"	2050	"climat stable - reboisement"	0.02447	0.02401	0.02447	0.02401
"2663"	2050	"climat stable - recup70%"	0.02447	0.02349	0.02447	0.02349
"2663"	2050	"climat stable - reference"	0.02447	0.02385	0.02447	0.02385
"2663"	2050	"climat stable - reserve"	0.02447	0.02355	0.02447	0.02355
"2663"	2050	"climat stable - sans coupe"	0.02447	0.02499	0.02447	0.02499
"2663"	2050	"climat stable - sans feu"	0.02447	0.02551	0.02447	0.02551
"2663"	2050	"climat stable - sans pert"	0.02447	0.02686	0.02447	0.02686
"2663"	2055	"SSP2-4.5 - reboisement"	0.02447	0.02231	0.02794	0.02536
"2663"	2055	"SSP2-4.5 - recup70%"	0.02447	0.02256	0.02794	0.02561
"2663"	2055	"SSP2-4.5 - reference"	0.02447	0.02353	0.02794	0.02672
"2663"	2055	"SSP2-4.5 - reserve"	0.02447	0.0226	0.02794	0.02566
"2663"	2055	"SSP2-4.5 - sans coupe"	0.02447	0.02412	0.02794	0.02742
"2663"	2055	"SSP2-4.5 - sans feu"	0.02447	0.02545	0.02794	0.02892
"2663"	2055	"SSP2-4.5 - sans pert"	0.02447	0.02707	0.02794	0.03073
"2663"	2055	"SSP3-7.0 - reboisement"	0.02447	0.02245	0.03006	0.02757
"2663"	2055	"SSP3-7.0 - recup70%"	0.02447	0.02274	0.03006	0.02788
"2663"	2055	"SSP3-7.0 - reference"	0.02447	0.02312	0.03006	0.02838
"2663"	2055	"SSP3-7.0 - reserve"	0.02447	0.02264	0.03006	0.02776
"2663"	2055	"SSP3-7.0 - sans coupe"	0.02447	0.02441	0.03006	0.02998
"2663"	2055	"SSP3-7.0 - sans feu"	0.02447	0.02541	0.03006	0.03123
"2663"	2055	"SSP3-7.0 - sans pert"	0.02447	0.02709	0.03006	0.03326
"2663"	2055	"climat stable - reboisement"	0.02447	0.02345	0.02447	0.02345
"2663"	2055	"climat stable - recup70%"	0.02447	0.02277	0.02447	0.02277
"2663"	2055	"climat stable - reference"	0.02447	0.02364	0.02447	0.02364
"2663"	2055	"climat stable - reserve"	0.02447	0.02329	0.02447	0.02329
"2663"	2055	"climat stable - sans coupe"	0.02447	0.02491	0.02447	0.02491
"2663"	2055	"climat stable - sans feu"	0.02447	0.02545	0.02447	0.02545
"2663"	2055	"climat stable - sans pert"	0.02447	0.02701	0.02447	0.02701
"2663"	2060	"SSP2-4.5 - reboisement"	0.02447	0.02216	0.02794	0.02518
"2663"	2060	"SSP2-4.5 - recup70%"	0.02447	0.02214	0.02794	0.02518
"2663"	2060	"SSP2-4.5 - reference"	0.02447	0.0232	0.02794	0.02638
"2663"	2060	"SSP2-4.5 - reserve"	0.02447	0.02197	0.02794	0.02495
"2663"	2060	"SSP2-4.5 - sans coupe"	0.02447	0.02382	0.02794	0.02707
"2663"	2060	"SSP2-4.5 - sans feu"	0.02447	0.02538	0.02794	0.02884
"2663"	2060	"SSP2-4.5 - sans pert"	0.02447	0.02726	0.02794	0.03096
"2663"	2060	"SSP3-7.0 - reboisement"	0.02447	0.02204	0.03006	0.02699
"2663"	2060	"SSP3-7.0 - recup70%"	0.02447	0.02214	0.03006	0.02721
"2663"	2060	"SSP3-7.0 - reference"	0.02447	0.02276	0.03006	0.02792
"2663"	2060	"SSP3-7.0 - reserve"	0.02447	0.02224	0.03006	0.02732
"2663"	2060	"SSP3-7.0 - sans coupe"	0.02447	0.02414	0.03006	0.02967
"2663"	2060	"SSP3-7.0 - sans feu"	0.02447	0.02538	0.03006	0.03116
"2663"	2060	"SSP3-7.0 - sans pert"	0.02447	0.0273	0.03006	0.03349
"2663"	2060	"climat stable - reboisement"	0.02447	0.02304	0.02447	0.02304
"2663"	2060	"climat stable - recup70%"	0.02447	0.02252	0.02447	0.02252
"2663"	2060	"climat stable - reference"	0.02447	0.02326	0.02447	0.02326
"2663"	2060	"climat stable - reserve"	0.02447	0.02277	0.02447	0.02277
"2663"	2060	"climat stable - sans coupe"	0.02447	0.02461	0.02447	0.02461
"2663"	2060	"climat stable - sans feu"	0.02447	0.02538	0.02447	0.02538
"2663"	2060	"climat stable - sans pert"	0.02447	0.02728	0.02447	0.02728
"2663"	2065	"SSP2-4.5 - reboisement"	0.02447	0.02148	0.02794	0.02439
"2663"	2065	"SSP2-4.5 - recup70%"	0.02447	0.02191	0.02794	0.02489
"2663"	2065	"SSP2-4.5 - reference"	0.02447	0.02276	0.02794	0.0259
"2663"	2065	"SSP2-4.5 - reserve"	0.02447	0.02183	0.02794	0.0248
"2663"	2065	"SSP2-4.5 - sans coupe"	0.02447	0.02351	0.02794	0.02672
"2663"	2065	"SSP2-4.5 - sans feu"	0.02447	0.02545	0.02794	0.02894
"2663"	2065	"SSP2-4.5 - sans pert"	0.02447	0.02761	0.02794	0.03131
"2663"	2065	"SSP3-7.0 - reboisement"	0.02447	0.02189	0.03006	0.02682
"2663"	2065	"SSP3-7.0 - recup70%"	0.02447	0.02116	0.03006	0.02595
"2663"	2065	"SSP3-7.0 - reference"	0.02447	0.02224	0.03006	0.02734
"2663"	2065	"SSP3-7.0 - reserve"	0.02447	0.02198	0.03006	0.02697
"2663"	2065	"SSP3-7.0 - sans coupe"	0.02447	0.02382	0.03006	0.02921
"2663"	2065	"SSP3-7.0 - sans feu"	0.02447	0.02539	0.03006	0.03118
"2663"	2065	"SSP3-7.0 - sans pert"	0.02447	0.02765	0.03006	0.03387
"2663"	2065	"climat stable - reboisement"	0.02447	0.02281	0.02447	0.02281
"2663"	2065	"climat stable - recup70%"	0.02447	0.02206	0.02447	0.02206
"2663"	2065	"climat stable - reference"	0.02447	0.02326	0.02447	0.02326
"2663"	2065	"climat stable - reserve"	0.02447	0.0227	0.02447	0.0227
"2663"	2065	"climat stable - sans coupe"	0.02447	0.02484	0.02447	0.02484
"2663"	2065	"climat stable - sans feu"	0.02447	0.02541	0.02447	0.02541
"2663"	2065	"climat stable - sans pert"	0.02447	0.02759	0.02447	0.02759
"2663"	2070	"SSP2-4.5 - reboisement"	0.02447	0.02179	0.02794	0.02472
"2663"	2070	"SSP2-4.5 - recup70%"	0.02447	0.02266	0.02794	0.02574
"2663"	2070	"SSP2-4.5 - reference"	0.02447	0.02291	0.02794	0.02607
"2663"	2070	"SSP2-4.5 - reserve"	0.02447	0.02166	0.02794	0.02457
"2663"	2070	"SSP2-4.5 - sans coupe"	0.02447	0.02383	0.02794	0.02709
"2663"	2070	"SSP2-4.5 - sans feu"	0.02447	0.02676	0.02794	0.03039
"2663"	2070	"SSP2-4.5 - sans pert"	0.02447	0.02888	0.02794	0.03281
"2663"	2070	"SSP3-7.0 - reboisement"	0.02447	0.02266	0.03006	0.0278
"2663"	2070	"SSP3-7.0 - recup70%"	0.02447	0.02166	0.03006	0.02657
"2663"	2070	"SSP3-7.0 - reference"	0.02447	0.02331	0.03006	0.02863
"2663"	2070	"SSP3-7.0 - reserve"	0.02447	0.02281	0.03006	0.028
"2663"	2070	"SSP3-7.0 - sans coupe"	0.02447	0.02459	0.03006	0.03017
"2663"	2070	"SSP3-7.0 - sans feu"	0.02447	0.02665	0.03006	0.03268
"2663"	2070	"SSP3-7.0 - sans pert"	0.02447	0.0289	0.03006	0.03547
"2663"	2070	"climat stable - reboisement"	0.02447	0.02339	0.02447	0.02339
"2663"	2070	"climat stable - recup70%"	0.02447	0.02297	0.02447	0.02297
"2663"	2070	"climat stable - reference"	0.02447	0.02389	0.02447	0.02389
"2663"	2070	"climat stable - reserve"	0.02447	0.02295	0.02447	0.02295
"2663"	2070	"climat stable - sans coupe"	0.02447	0.0257	0.02447	0.0257
"2663"	2070	"climat stable - sans feu"	0.02447	0.02676	0.02447	0.02676
"2663"	2070	"climat stable - sans pert"	0.02447	0.02886	0.02447	0.02886
"2663"	2075	"SSP2-4.5 - reboisement"	0.02447	0.02179	0.02871	0.02549
"2663"	2075	"SSP2-4.5 - recup70%"	0.02447	0.02297	0.02871	0.02686
"2663"	2075	"SSP2-4.5 - reference"	0.02447	0.0225	0.02871	0.02636
"2663"	2075	"SSP2-4.5 - reserve"	0.02447	0.02158	0.02871	0.02526
"2663"	2075	"SSP2-4.5 - sans coupe"	0.02447	0.0236	0.02871	0.02765
"2663"	2075	"SSP2-4.5 - sans feu"	0.02447	0.02663	0.02871	0.03121
"2663"	2075	"SSP2-4.5 - sans pert"	0.02447	0.02884	0.02871	0.03378
"2663"	2075	"SSP3-7.0 - reboisement"	0.02447	0.02224	0.03565	0.03225
"2663"	2075	"SSP3-7.0 - recup70%"	0.02447	0.02171	0.03565	0.03152
"2663"	2075	"SSP3-7.0 - reference"	0.02447	0.02326	0.03565	0.03382
"2663"	2075	"SSP3-7.0 - reserve"	0.02447	0.02206	0.03565	0.03208
"2663"	2075	"SSP3-7.0 - sans coupe"	0.02447	0.02426	0.03565	0.0352
"2663"	2075	"SSP3-7.0 - sans feu"	0.02447	0.02655	0.03565	0.03855
"2663"	2075	"SSP3-7.0 - sans pert"	0.02447	0.02886	0.03565	0.04193
"2663"	2075	"climat stable - reboisement"	0.02447	0.02341	0.02447	0.02341
"2663"	2075	"climat stable - recup70%"	0.02447	0.02295	0.02447	0.02295
"2663"	2075	"climat stable - reference"	0.02447	0.02382	0.02447	0.02382
"2663"	2075	"climat stable - reserve"	0.02447	0.02264	0.02447	0.02264
"2663"	2075	"climat stable - sans coupe"	0.02447	0.02572	0.02447	0.02572
"2663"	2075	"climat stable - sans feu"	0.02447	0.02671	0.02447	0.02671
"2663"	2075	"climat stable - sans pert"	0.02447	0.02882	0.02447	0.02882
"2663"	2080	"SSP2-4.5 - reboisement"	0.02447	0.02189	0.02871	0.02566
"2663"	2080	"SSP2-4.5 - recup70%"	0.02447	0.02279	0.02871	0.02669
"2663"	2080	"SSP2-4.5 - reference"	0.02447	0.02195	0.02871	0.0257
"2663"	2080	"SSP2-4.5 - reserve"	0.02447	0.0215	0.02871	0.02518
"2663"	2080	"SSP2-4.5 - sans coupe"	0.02447	0.02364	0.02871	0.02769
"2663"	2080	"SSP2-4.5 - sans feu"	0.02447	0.02657	0.02871	0.03116
"2663"	2080	"SSP2-4.5 - sans pert"	0.02447	0.02879	0.02871	0.03374
"2663"	2080	"SSP3-7.0 - reboisement"	0.02447	0.02125	0.03565	0.03083
"2663"	2080	"SSP3-7.0 - recup70%"	0.02447	0.02154	0.03565	0.03121
"2663"	2080	"SSP3-7.0 - reference"	0.02447	0.02331	0.03565	0.03391
"2663"	2080	"SSP3-7.0 - reserve"	0.02447	0.02239	0.03565	0.03249
"2663"	2080	"SSP3-7.0 - sans coupe"	0.02447	0.0241	0.03565	0.03499
"2663"	2080	"SSP3-7.0 - sans feu"	0.02447	0.02649	0.03565	0.03846
"2663"	2080	"SSP3-7.0 - sans pert"	0.02447	0.02881	0.03565	0.04181
"2663"	2080	"climat stable - reboisement"	0.02447	0.02308	0.02447	0.02308
"2663"	2080	"climat stable - recup70%"	0.02447	0.02274	0.02447	0.02274
"2663"	2080	"climat stable - reference"	0.02447	0.02356	0.02447	0.02356
"2663"	2080	"climat stable - reserve"	0.02447	0.02281	0.02447	0.02281
"2663"	2080	"climat stable - sans coupe"	0.02447	0.02538	0.02447	0.02538
"2663"	2080	"climat stable - sans feu"	0.02447	0.02661	0.02447	0.02661
"2663"	2080	"climat stable - sans pert"	0.02447	0.02881	0.02447	0.02881
"2663"	2085	"SSP2-4.5 - reboisement"	0.02447	0.022	0.02871	0.0258
"2663"	2085	"SSP2-4.5 - recup70%"	0.02447	0.02235	0.02871	0.0262
"2663"	2085	"SSP2-4.5 - reference"	0.02447	0.02212	0.02871	0.0259
"2663"	2085	"SSP2-4.5 - reserve"	0.02447	0.0215	0.02871	0.02518
"2663"	2085	"SSP2-4.5 - sans coupe"	0.02447	0.02389	0.02871	0.02796
"2663"	2085	"SSP2-4.5 - sans feu"	0.02447	0.02653	0.02871	0.03108
"2663"	2085	"SSP2-4.5 - sans pert"	0.02447	0.02879	0.02871	0.03364
"2663"	2085	"SSP3-7.0 - reboisement"	0.02447	0.02135	0.03565	0.03094
"2663"	2085	"SSP3-7.0 - recup70%"	0.02447	0.02148	0.03565	0.03119
"2663"	2085	"SSP3-7.0 - reference"	0.02447	0.02333	0.03565	0.03383
"2663"	2085	"SSP3-7.0 - reserve"	0.02447	0.02175	0.03565	0.03158
"2663"	2085	"SSP3-7.0 - sans coupe"	0.02447	0.02434	0.03565	0.03536
"2663"	2085	"SSP3-7.0 - sans feu"	0.02447	0.02642	0.03565	0.03836
"2663"	2085	"SSP3-7.0 - sans pert"	0.02447	0.02867	0.03565	0.0417
"2663"	2085	"climat stable - reboisement"	0.02447	0.02306	0.02447	0.02306
"2663"	2085	"climat stable - recup70%"	0.02447	0.02249	0.02447	0.02249
"2663"	2085	"climat stable - reference"	0.02447	0.0231	0.02447	0.0231
"2663"	2085	"climat stable - reserve"	0.02447	0.02293	0.02447	0.02293
"2663"	2085	"climat stable - sans coupe"	0.02447	0.02501	0.02447	0.02501
"2663"	2085	"climat stable - sans feu"	0.02447	0.02661	0.02447	0.02661
"2663"	2085	"climat stable - sans pert"	0.02447	0.02882	0.02447	0.02882
"2663"	2090	"SSP2-4.5 - reboisement"	0.02447	0.02241	0.02871	0.02626
"2663"	2090	"SSP2-4.5 - recup70%"	0.02447	0.0221	0.02871	0.02588
"2663"	2090	"SSP2-4.5 - reference"	0.02447	0.02245	0.02871	0.02628
"2663"	2090	"SSP2-4.5 - reserve"	0.02447	0.02166	0.02871	0.02538
"2663"	2090	"SSP2-4.5 - sans coupe"	0.02447	0.02397	0.02871	0.02807
"2663"	2090	"SSP2-4.5 - sans feu"	0.02447	0.02676	0.02871	0.03139
"2663"	2090	"SSP2-4.5 - sans pert"	0.02447	0.02894	0.02871	0.03393
"2663"	2090	"SSP3-7.0 - reboisement"	0.02447	0.02183	0.03565	0.0317
"2663"	2090	"SSP3-7.0 - recup70%"	0.02447	0.02123	0.03565	0.03081
"2663"	2090	"SSP3-7.0 - reference"	0.02447	0.02326	0.03565	0.03374
"2663"	2090	"SSP3-7.0 - reserve"	0.02447	0.02198	0.03565	0.03193
"2663"	2090	"SSP3-7.0 - sans coupe"	0.02447	0.02399	0.03565	0.03489
"2663"	2090	"SSP3-7.0 - sans feu"	0.02447	0.02667	0.03565	0.03875
"2663"	2090	"SSP3-7.0 - sans pert"	0.02447	0.02896	0.03565	0.04206
"2663"	2090	"climat stable - reboisement"	0.02447	0.02339	0.02447	0.02339
"2663"	2090	"climat stable - recup70%"	0.02447	0.02287	0.02447	0.02287
"2663"	2090	"climat stable - reference"	0.02447	0.02382	0.02447	0.02382
"2663"	2090	"climat stable - reserve"	0.02447	0.02308	0.02447	0.02308
"2663"	2090	"climat stable - sans coupe"	0.02447	0.02439	0.02447	0.02439
"2663"	2090	"climat stable - sans feu"	0.02447	0.02676	0.02447	0.02676
"2663"	2090	"climat stable - sans pert"	0.02447	0.02915	0.02447	0.02915
"2663"	2095	"SSP2-4.5 - reboisement"	0.02447	0.02239	0.02871	0.02622
"2663"	2095	"SSP2-4.5 - recup70%"	0.02447	0.0222	0.02871	0.02597
"2663"	2095	"SSP2-4.5 - reference"	0.02447	0.02202	0.02871	0.02578
"2663"	2095	"SSP2-4.5 - reserve"	0.02447	0.02264	0.02871	0.02649
"2663"	2095	"SSP2-4.5 - sans coupe"	0.02447	0.02385	0.02871	0.02792
"2663"	2095	"SSP2-4.5 - sans feu"	0.02447	0.02665	0.02871	0.03125
"2663"	2095	"SSP2-4.5 - sans pert"	0.02447	0.02892	0.02871	0.03385
"2663"	2095	"SSP3-7.0 - reboisement"	0.02447	0.02146	0.03565	0.03116
"2663"	2095	"SSP3-7.0 - recup70%"	0.02447	0.02175	0.03565	0.0316
"2663"	2095	"SSP3-7.0 - reference"	0.02447	0.02264	0.03565	0.03283
"2663"	2095	"SSP3-7.0 - reserve"	0.02447	0.02193	0.03565	0.03185
"2663"	2095	"SSP3-7.0 - sans coupe"	0.02447	0.02356	0.03565	0.0342
"2663"	2095	"SSP3-7.0 - sans feu"	0.02447	0.02655	0.03565	0.03857
"2663"	2095	"SSP3-7.0 - sans pert"	0.02447	0.02888	0.03565	0.04191
"2663"	2095	"climat stable - reboisement"	0.02447	0.0237	0.02447	0.0237
"2663"	2095	"climat stable - recup70%"	0.02447	0.02279	0.02447	0.02279
"2663"	2095	"climat stable - reference"	0.02447	0.02374	0.02447	0.02374
"2663"	2095	"climat stable - reserve"	0.02447	0.02266	0.02447	0.02266
"2663"	2095	"climat stable - sans coupe"	0.02447	0.02397	0.02447	0.02397
"2663"	2095	"climat stable - sans feu"	0.02447	0.02671	0.02447	0.02671
"2663"	2095	"climat stable - sans pert"	0.02447	0.02913	0.02447	0.02913
"2663"	2100	"SSP2-4.5 - reboisement"	0.02447	0.02212	0.02871	0.02592
"2663"	2100	"SSP2-4.5 - recup70%"	0.02447	0.02206	0.02871	0.02586
"2663"	2100	"SSP2-4.5 - reference"	0.02447	0.02185	0.02871	0.02566
"2663"	2100	"SSP2-4.5 - reserve"	0.02447	0.02256	0.02871	0.02642
"2663"	2100	"SSP2-4.5 - sans coupe"	0.02447	0.02345	0.02871	0.02746
"2663"	2100	"SSP2-4.5 - sans feu"	0.02447	0.02663	0.02871	0.03118
"2663"	2100	"SSP2-4.5 - sans pert"	0.02447	0.02884	0.02871	0.03378
"2663"	2100	"SSP3-7.0 - reboisement"	0.02447	0.02112	0.03565	0.03066
"2663"	2100	"SSP3-7.0 - recup70%"	0.02447	0.02148	0.03565	0.03121
"2663"	2100	"SSP3-7.0 - reference"	0.02447	0.02233	0.03565	0.03249
"2663"	2100	"SSP3-7.0 - reserve"	0.02447	0.02208	0.03565	0.03206
"2663"	2100	"SSP3-7.0 - sans coupe"	0.02447	0.02331	0.03565	0.03387
"2663"	2100	"SSP3-7.0 - sans feu"	0.02447	0.02649	0.03565	0.0385
"2663"	2100	"SSP3-7.0 - sans pert"	0.02447	0.02877	0.03565	0.04171
"2663"	2100	"climat stable - reboisement"	0.02447	0.02366	0.02447	0.02366
"2663"	2100	"climat stable - recup70%"	0.02447	0.02264	0.02447	0.02264
"2663"	2100	"climat stable - reference"	0.02447	0.02362	0.02447	0.02362
"2663"	2100	"climat stable - reserve"	0.02447	0.0227	0.02447	0.0227
"2663"	2100	"climat stable - sans coupe"	0.02447	0.0238	0.02447	0.0238
"2663"	2100	"climat stable - sans feu"	0.02447	0.02669	0.02447	0.02669
"2663"	2100	"climat stable - sans pert"	0.02447	0.02908	0.02447	0.02908
"2664"	2025	"SSP2-4.5 - reboisement"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP2-4.5 - recup70%"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP2-4.5 - reference"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP2-4.5 - reserve"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP2-4.5 - sans coupe"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP2-4.5 - sans feu"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP2-4.5 - sans pert"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP3-7.0 - reboisement"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP3-7.0 - recup70%"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP3-7.0 - reference"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP3-7.0 - reserve"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP3-7.0 - sans coupe"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP3-7.0 - sans feu"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"SSP3-7.0 - sans pert"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"climat stable - reboisement"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"climat stable - recup70%"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"climat stable - reference"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"climat stable - reserve"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"climat stable - sans coupe"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"climat stable - sans feu"	0.01835	0.01835	0.01835	0.01835
"2664"	2025	"climat stable - sans pert"	0.01835	0.01835	0.01835	0.01835
"2664"	2030	"SSP2-4.5 - reboisement"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP2-4.5 - recup70%"	0.01835	0.0168	0.01835	0.0168
"2664"	2030	"SSP2-4.5 - reference"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP2-4.5 - reserve"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP2-4.5 - sans coupe"	0.01835	0.01713	0.01835	0.01713
"2664"	2030	"SSP2-4.5 - sans feu"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP2-4.5 - sans pert"	0.01835	0.01713	0.01835	0.01713
"2664"	2030	"SSP3-7.0 - reboisement"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP3-7.0 - recup70%"	0.01835	0.01682	0.01835	0.01682
"2664"	2030	"SSP3-7.0 - reference"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP3-7.0 - reserve"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP3-7.0 - sans coupe"	0.01835	0.01717	0.01835	0.01717
"2664"	2030	"SSP3-7.0 - sans feu"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"SSP3-7.0 - sans pert"	0.01835	0.01713	0.01835	0.01713
"2664"	2030	"climat stable - reboisement"	0.01835	0.01667	0.01835	0.01667
"2664"	2030	"climat stable - recup70%"	0.01835	0.01682	0.01835	0.01682
