"Année"	"mgmt.unit"	"scen"	"Bois marchand"	"Bois autre"	"Feuillage"	"Racines grossières"	"Racines fines"	"Bois mort"	"très rapide"	"rapide"	"moyenne"	"lente aérien"	"Produits du bois"	"Atmosphère décomposition"	"Atmosphère perturbation"	"lente souterrain"	"PPN"	"PEN"	"PBN"
2020	"11161"	"SSP2-4.5 - reboisement"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP2-4.5 - recup70%"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP2-4.5 - reference"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP2-4.5 - reserve"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP2-4.5 - sans coupe"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP2-4.5 - sans feu"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP2-4.5 - sans pert"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP3-7.0 - reboisement"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP3-7.0 - recup70%"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP3-7.0 - reference"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP3-7.0 - reserve"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP3-7.0 - sans coupe"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP3-7.0 - sans feu"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"SSP3-7.0 - sans pert"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"climat stable - reboisement"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"climat stable - recup70%"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"climat stable - reference"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"climat stable - reserve"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"climat stable - sans coupe"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"climat stable - sans feu"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2020	"11161"	"climat stable - sans pert"	34.937	16.213	3.689	12.19	1.847	5.257	8.898	9.532	6.949	36.067	0	0	0	100.697	0	0	0
2025	"11161"	"SSP2-4.5 - reboisement"	35.562	16.253	3.72	12.294	1.837	5.346	8.907	9.929	7.048	36.122	0.300612	3.563296	0	100.764	4.271406	0.70811	0.407498
2025	"11161"	"SSP2-4.5 - recup70%"	35.643	16.331	3.722	12.332	1.849	5.349	8.928	9.944	7.049	36.125	0.302484	3.567753	0	100.765	4.331283	0.76353	0.461046
2025	"11161"	"SSP2-4.5 - reference"	35.576	16.305	3.721	12.321	1.849	5.345	8.922	9.942	7.051	36.125	0.304327	3.566947	0	100.765	4.323591	0.756644	0.452317
2025	"11161"	"SSP2-4.5 - reserve"	35.603	16.311	3.724	12.324	1.849	5.352	8.922	9.934	7.047	36.123	0.299572	3.565758	0	100.765	4.315956	0.750198	0.450626
2025	"11161"	"SSP2-4.5 - sans coupe"	37.141	16.81	3.87	12.787	1.889	5.62	9.052	9.253	6.822	36.066	0	3.495529	0	100.752	4.380848	0.885319	0.885319
2025	"11161"	"SSP2-4.5 - sans feu"	35.56	16.299	3.725	12.319	1.848	5.347	8.92	9.944	7.051	36.125	0.303484	3.566968	0	100.765	4.287289	0.720321	0.416837
2025	"11161"	"SSP2-4.5 - sans pert"	37.124	16.806	3.87	12.785	1.888	5.619	9.051	9.252	6.822	36.066	0	3.495409	0	100.752	4.366252	0.870843	0.870843
2025	"11161"	"SSP3-7.0 - reboisement"	35.594	16.267	3.721	12.297	1.837	5.334	8.641	9.821	7.027	36.132	0.302673	3.644259	0	100.775	4.279452	0.635193	0.33252
2025	"11161"	"SSP3-7.0 - recup70%"	35.635	16.337	3.726	12.331	1.851	5.337	8.66	9.825	7.027	36.135	0.302339	3.647909	0	100.776	4.337634	0.689725	0.387385
2025	"11161"	"SSP3-7.0 - reference"	35.596	16.318	3.727	12.327	1.85	5.338	8.652	9.823	7.025	36.134	0.29983	3.646266	0	100.776	4.311096	0.66483	0.365
2025	"11161"	"SSP3-7.0 - reserve"	35.55	16.31	3.727	12.318	1.85	5.331	8.653	9.831	7.031	36.135	0.305529	3.647856	0	100.776	4.302536	0.65468	0.349151
2025	"11161"	"SSP3-7.0 - sans coupe"	37.119	16.804	3.872	12.784	1.888	5.607	8.779	9.146	6.8	36.075	0	3.573739	0	100.762	4.358779	0.78504	0.78504
2025	"11161"	"SSP3-7.0 - sans feu"	35.598	16.327	3.728	12.324	1.85	5.332	8.657	9.834	7.031	36.136	0.307756	3.64901	0	100.777	4.321825	0.672815	0.365059
2025	"11161"	"SSP3-7.0 - sans pert"	37.108	16.8	3.87	12.782	1.888	5.607	8.778	9.146	6.8	36.075	0	3.573579	0	100.762	4.363419	0.78984	0.78984
2025	"11161"	"climat stable - reboisement"	35.574	16.254	3.72	12.297	1.837	5.353	8.968	9.949	7.048	36.119	0.296643	3.545371	0	100.762	4.269169	0.723798	0.427155
2025	"11161"	"climat stable - recup70%"	35.607	16.312	3.725	12.328	1.849	5.352	8.98	9.964	7.053	36.121	0.300456	3.548686	0	100.763	4.316096	0.76741	0.466955
2025	"11161"	"climat stable - reference"	35.555	16.3	3.724	12.317	1.848	5.346	8.981	9.964	7.057	36.122	0.303621	3.549187	0	100.763	4.294893	0.745706	0.442085
2025	"11161"	"climat stable - reserve"	35.588	16.314	3.727	12.325	1.849	5.351	8.982	9.962	7.053	36.122	0.300067	3.548922	0	100.763	4.298144	0.749222	0.449155
2025	"11161"	"climat stable - sans coupe"	37.107	16.801	3.871	12.781	1.888	5.621	9.109	9.274	6.827	36.064	0	3.4781	0	100.75	4.36631	0.88821	0.88821
2025	"11161"	"climat stable - sans feu"	35.57	16.301	3.724	12.322	1.849	5.348	8.978	9.966	7.057	36.122	0.302256	3.548932	0	100.763	4.30655	0.757618	0.455362
2025	"11161"	"climat stable - sans pert"	37.088	16.794	3.87	12.781	1.888	5.62	9.108	9.273	6.827	36.064	0	3.477847	0	100.75	4.357433	0.879586	0.879586
2030	"11161"	"SSP2-4.5 - reboisement"	35.597	16.118	3.686	12.22	1.814	5.861	8.607	10.201	7.239	35.981	0.309807	3.644126	0.119387	100.839	4.26299	0.618864	0.18967
2030	"11161"	"SSP2-4.5 - recup70%"	35.623	16.252	3.701	12.288	1.841	5.878	8.665	10.248	7.265	36.013	0.31557	3.659509	0.114036	100.846	4.322264	0.662755	0.233149
2030	"11161"	"SSP2-4.5 - reference"	35.914	16.342	3.726	12.366	1.846	5.662	8.716	10.189	7.195	36.109	0.308452	3.658802	0.057345	100.846	4.332748	0.673946	0.308148
2030	"11161"	"SSP2-4.5 - reserve"	35.857	16.321	3.728	12.357	1.845	5.669	8.709	10.194	7.201	36.097	0.313811	3.658076	0.063268	100.846	4.318549	0.660473	0.283394
2030	"11161"	"SSP2-4.5 - sans coupe"	38.932	17.256	4.004	13.26	1.917	6.222	9.019	9.176	6.798	35.972	0	3.582321	0.067974	100.818	4.436342	0.854021	0.786047
2030	"11161"	"SSP2-4.5 - sans feu"	36.099	16.394	3.755	12.432	1.851	5.421	8.76	10.155	7.143	36.216	0.317027	3.660243	0	100.847	4.314828	0.654585	0.337558
2030	"11161"	"SSP2-4.5 - sans pert"	39.22	17.347	4.034	13.345	1.924	5.975	9.077	9.126	6.741	36.102	0	3.583864	0	100.819	4.460429	0.876565	0.876565
2030	"11161"	"SSP3-7.0 - reboisement"	35.875	16.214	3.711	12.299	1.82	5.617	8.384	10.012	7.153	36.08	0.31543	3.66951	0.059339	100.852	4.253491	0.583982	0.209213
2030	"11161"	"SSP3-7.0 - recup70%"	35.792	16.324	3.723	12.336	1.846	5.727	8.425	10.057	7.196	36.06	0.315157	3.683197	0.078222	100.858	4.33449	0.651292	0.257913
2030	"11161"	"SSP3-7.0 - reference"	35.88	16.338	3.718	12.358	1.846	5.724	8.423	10.033	7.166	36.045	0.305012	3.678917	0.079769	100.856	4.339898	0.660981	0.2762
2030	"11161"	"SSP3-7.0 - reserve"	35.766	16.312	3.726	12.336	1.846	5.701	8.421	10.046	7.174	36.059	0.312869	3.680395	0.075645	100.858	4.323588	0.643194	0.25468
2030	"11161"	"SSP3-7.0 - sans coupe"	38.717	17.192	3.993	13.203	1.914	6.356	8.699	9.063	6.804	35.891	0	3.601934	0.100927	100.827	4.440681	0.838747	0.737819
2030	"11161"	"SSP3-7.0 - sans feu"	36.248	16.454	3.757	12.456	1.854	5.416	8.492	9.993	7.101	36.201	0.309525	3.682825	0	100.859	4.354965	0.67214	0.362615
2030	"11161"	"SSP3-7.0 - sans pert"	39.221	17.347	4.036	13.343	1.924	5.959	8.789	8.983	6.705	36.083	0	3.603737	0	100.829	4.46397	0.860233	0.860233
2030	"11161"	"climat stable - reboisement"	35.86	16.186	3.709	12.3	1.818	5.648	8.925	10.277	7.205	36.085	0.308301	3.578805	0.059742	100.829	4.242042	0.663237	0.295195
2030	"11161"	"climat stable - recup70%"	35.794	16.285	3.716	12.335	1.842	5.727	8.956	10.337	7.255	36.074	0.314434	3.591659	0.078371	100.835	4.321005	0.729346	0.336542
2030	"11161"	"climat stable - reference"	35.861	16.317	3.73	12.365	1.846	5.627	8.98	10.304	7.212	36.109	0.311142	3.590333	0.053415	100.835	4.30145	0.711118	0.346561
2030	"11161"	"climat stable - reserve"	35.854	16.302	3.722	12.349	1.843	5.686	8.961	10.309	7.217	36.074	0.306466	3.588947	0.071162	100.834	4.301345	0.712398	0.334769
2030	"11161"	"climat stable - sans coupe"	38.797	17.216	4.003	13.229	1.916	6.297	9.276	9.296	6.842	35.951	0	3.516711	0.077413	100.807	4.436723	0.920013	0.8426
2030	"11161"	"climat stable - sans feu"	36.064	16.373	3.752	12.422	1.85	5.43	9.02	10.283	7.171	36.21	0.320476	3.593181	0	100.836	4.306214	0.713033	0.392558
2030	"11161"	"climat stable - sans pert"	39.146	17.325	4.036	13.337	1.924	5.985	9.348	9.232	6.765	36.097	0	3.517961	0	100.809	4.431422	0.913461	0.913461
2035	"11161"	"SSP2-4.5 - reboisement"	36.026	16.202	3.713	12.287	1.812	5.851	8.36	10.192	7.355	36.04	0.308424	3.690209	0.013002	100.915	4.234018	0.543809	0.222382
2035	"11161"	"SSP2-4.5 - recup70%"	35.857	16.3	3.701	12.32	1.841	6.057	8.397	10.314	7.45	35.979	0.320619	3.715599	0.073226	100.93	4.341263	0.625664	0.231819
2035	"11161"	"SSP2-4.5 - reference"	35.624	16.226	3.679	12.251	1.836	6.306	8.356	10.367	7.447	35.901	0.321157	3.718353	0.162192	100.932	4.330272	0.61192	0.128571
2035	"11161"	"SSP2-4.5 - reserve"	36.263	16.414	3.74	12.429	1.847	5.791	8.465	10.247	7.326	36.127	0.312631	3.717118	0.035491	100.932	4.333034	0.615917	0.267795
2035	"11161"	"SSP2-4.5 - sans coupe"	40.734	17.681	4.13	13.73	1.942	6.61	8.945	9.129	6.805	35.979	0	3.663709	0.032413	100.892	4.5023	0.838591	0.806177
2035	"11161"	"SSP2-4.5 - sans feu"	36.554	16.485	3.776	12.524	1.854	5.489	8.52	10.224	7.22	36.308	0.324583	3.722695	0	100.938	4.314933	0.592238	0.267655
2035	"11161"	"SSP2-4.5 - sans pert"	41.231	17.828	4.176	13.866	1.951	6.324	9.024	9.083	6.7	36.166	0	3.669611	0	100.898	4.521522	0.851911	0.851911
2035	"11161"	"SSP3-7.0 - reboisement"	36.057	16.215	3.715	12.288	1.811	5.869	8.333	10.168	7.312	36.009	0.317393	3.63496	0.061176	100.919	4.27368	0.63872	0.26015
2035	"11161"	"SSP3-7.0 - recup70%"	36.118	16.383	3.73	12.388	1.846	5.873	8.423	10.21	7.347	36.036	0.31805	3.657779	0.047303	100.934	4.338447	0.680668	0.315315
2035	"11161"	"SSP3-7.0 - reference"	35.939	16.33	3.705	12.346	1.843	6.078	8.384	10.234	7.368	35.932	0.315929	3.65575	0.092264	100.931	4.314734	0.658984	0.250792
2035	"11161"	"SSP3-7.0 - reserve"	35.976	16.347	3.719	12.358	1.845	5.975	8.4	10.229	7.357	35.979	0.318377	3.656209	0.073553	100.933	4.342101	0.685892	0.293962
2035	"11161"	"SSP3-7.0 - sans coupe"	40.556	17.641	4.119	13.683	1.94	6.742	8.897	9.087	6.84	35.854	0	3.601184	0.036995	100.889	4.518417	0.917234	0.880239
2035	"11161"	"SSP3-7.0 - sans feu"	36.746	16.561	3.782	12.558	1.857	5.499	8.517	10.157	7.189	36.258	0.322877	3.664424	0	100.94	4.3606	0.696175	0.373298
2035	"11161"	"SSP3-7.0 - sans pert"	41.246	17.835	4.177	13.863	1.951	6.318	9.002	9.019	6.673	36.109	0	3.607901	0	100.897	4.545929	0.938028	0.938028
2035	"11161"	"climat stable - reboisement"	36.13	16.203	3.718	12.312	1.809	5.826	8.893	10.493	7.375	36.103	0.319168	3.597226	0.041772	100.897	4.262156	0.66493	0.30399
2035	"11161"	"climat stable - recup70%"	35.903	16.278	3.702	12.327	1.837	6.023	8.927	10.579	7.474	36.036	0.31639	3.615606	0.085115	100.909	4.29793	0.682324	0.280819
2035	"11161"	"climat stable - reference"	35.934	16.292	3.709	12.347	1.839	5.988	8.944	10.573	7.419	36.063	0.317615	3.617692	0.085447	100.91	4.306896	0.689204	0.286142
2035	"11161"	"climat stable - reserve"	36.216	16.377	3.726	12.412	1.844	5.828	8.977	10.528	7.379	36.115	0.316694	3.616125	0.037083	100.909	4.332034	0.715909	0.362132
2035	"11161"	"climat stable - sans coupe"	40.555	17.633	4.125	13.689	1.94	6.736	9.477	9.389	6.904	35.955	0	3.56621	0.043487	100.871	4.492166	0.925955	0.882468
2035	"11161"	"climat stable - sans feu"	36.529	16.46	3.77	12.513	1.852	5.518	9.05	10.495	7.278	36.316	0.319491	3.622361	0	100.916	4.318724	0.696362	0.376872
2035	"11161"	"climat stable - sans pert"	41.131	17.796	4.177	13.853	1.951	6.348	9.577	9.319	6.758	36.175	0	3.571632	0	100.878	4.515087	0.943455	0.943455
2040	"11161"	"SSP2-4.5 - reboisement"	36.219	16.249	3.729	12.292	1.809	6	8.179	10.199	7.496	36.009	0.322747	3.693744	0.049106	100.988	4.252965	0.559221	0.187368
2040	"11161"	"SSP2-4.5 - recup70%"	36.002	16.344	3.688	12.323	1.841	6.295	8.223	10.339	7.638	35.903	0.320166	3.723203	0.088204	101.012	4.318928	0.595724	0.187355
2040	"11161"	"SSP2-4.5 - reference"	36.019	16.345	3.684	12.327	1.841	6.28	8.229	10.327	7.604	35.914	0.31863	3.720842	0.039403	101.012	4.317744	0.596903	0.23887
2040	"11161"	"SSP2-4.5 - reserve"	36.64	16.515	3.75	12.498	1.851	5.884	8.323	10.262	7.438	36.158	0.320436	3.728454	0.026969	101.019	4.350658	0.622204	0.274799
2040	"11161"	"SSP2-4.5 - sans coupe"	41.932	17.935	4.198	14.022	1.953	7.428	8.864	9.247	6.979	35.827	0	3.708135	0.12635	100.969	4.550077	0.841941	0.715591
2040	"11161"	"SSP2-4.5 - sans feu"	37.012	16.597	3.797	12.608	1.858	5.556	8.38	10.257	7.289	36.381	0.332405	3.735359	0	101.031	4.360397	0.625038	0.292633
2040	"11161"	"SSP2-4.5 - sans pert"	43.081	18.248	4.297	14.336	1.972	6.662	9.036	9.119	6.704	36.246	0	3.71545	0	100.983	4.570708	0.855258	0.855258
2040	"11161"	"SSP3-7.0 - reboisement"	36.516	16.342	3.749	12.359	1.814	5.863	8.198	10.155	7.417	36.053	0.318211	3.693634	0.008023	100.994	4.272238	0.578604	0.25237
2040	"11161"	"SSP3-7.0 - recup70%"	35.718	16.245	3.685	12.246	1.836	6.49	8.162	10.337	7.636	35.778	0.320534	3.721056	0.183373	101.017	4.299134	0.578078	0.074171
2040	"11161"	"SSP3-7.0 - reference"	36.017	16.353	3.683	12.336	1.842	6.344	8.202	10.298	7.571	35.822	0.324545	3.719854	0.10378	101.011	4.334434	0.61458	0.186255
2040	"11161"	"SSP3-7.0 - reserve"	36.26	16.432	3.723	12.408	1.848	6.085	8.265	10.261	7.505	35.982	0.322912	3.724079	0.043227	101.016	4.335872	0.611793	0.245654
2040	"11161"	"SSP3-7.0 - sans coupe"	41.97	17.959	4.192	14.027	1.953	7.391	8.848	9.19	6.983	35.743	0	3.702197	0.105112	100.963	4.569992	0.867796	0.762684
2040	"11161"	"SSP3-7.0 - sans feu"	37.246	16.673	3.8	12.651	1.861	5.573	8.384	10.218	7.261	36.332	0.328808	3.736028	0	101.033	4.370278	0.63425	0.305442
2040	"11161"	"SSP3-7.0 - sans pert"	43.129	18.263	4.298	14.337	1.972	6.658	9.016	9.076	6.677	36.186	0	3.711562	0	100.98	4.576367	0.864805	0.864805
2040	"11161"	"climat stable - reboisement"	35.978	16.114	3.698	12.209	1.796	6.204	8.806	10.694	7.625	36.004	0.329969	3.608603	0.110876	100.964	4.239226	0.630623	0.189777
2040	"11161"	"climat stable - recup70%"	36.145	16.336	3.703	12.365	1.838	6.14	8.94	10.722	7.671	36.057	0.322714	3.633437	0.056851	100.984	4.304339	0.670902	0.291337
2040	"11161"	"climat stable - reference"	36.174	16.34	3.71	12.38	1.839	6.093	8.956	10.714	7.606	36.107	0.322761	3.635679	0.044067	100.986	4.28857	0.652891	0.286063
2040	"11161"	"climat stable - reserve"	36.222	16.346	3.711	12.385	1.84	6.102	8.945	10.721	7.589	36.093	0.327874	3.635848	0.078774	100.986	4.283629	0.647781	0.241133
2040	"11161"	"climat stable - sans coupe"	42.103	17.984	4.221	14.084	1.957	7.204	9.643	9.548	7.034	35.979	0	3.619663	0.058148	100.942	4.526088	0.906425	0.848277
2040	"11161"	"climat stable - sans feu"	36.91	16.527	3.786	12.582	1.854	5.592	9.069	10.669	7.394	36.432	0.332394	3.645512	0	101.002	4.325145	0.679633	0.347239
2040	"11161"	"climat stable - sans pert"	42.998	18.221	4.297	14.327	1.972	6.702	9.783	9.476	6.8	36.3	0	3.629217	0	100.957	4.577918	0.948701	0.948701
2045	"11161"	"SSP2-4.5 - reboisement"	36.186	16.221	3.715	12.216	1.803	6.365	7.856	10.167	7.674	35.852	0.32703	3.748532	0.11072	101.065	4.279309	0.530777	0.093026
2045	"11161"	"SSP2-4.5 - recup70%"	36.255	16.434	3.676	12.36	1.845	6.37	7.981	10.243	7.788	35.877	0.326207	3.784691	0.06317	101.099	4.334045	0.549354	0.159977
2045	"11161"	"SSP2-4.5 - reference"	36.149	16.409	3.675	12.336	1.844	6.415	7.972	10.245	7.769	35.864	0.33024	3.783479	0.073809	101.098	4.330381	0.546902	0.142853
2045	"11161"	"SSP2-4.5 - reserve"	36.6	16.502	3.724	12.456	1.85	6.28	8.018	10.249	7.611	36.048	0.327524	3.791965	0.100353	101.113	4.364326	0.572362	0.144485
2045	"11161"	"SSP2-4.5 - sans coupe"	43.28	18.246	4.256	14.34	1.965	7.916	8.692	9.275	7.173	35.767	0	3.802915	0.099544	101.054	4.61309	0.810175	0.710631
2045	"11161"	"SSP2-4.5 - sans feu"	37.409	16.701	3.81	12.677	1.862	5.611	8.134	10.209	7.345	36.449	0.343718	3.801483	0	101.134	4.365334	0.563851	0.220134
2045	"11161"	"SSP2-4.5 - sans pert"	44.891	18.663	4.399	14.775	1.99	6.985	8.906	9.144	6.733	36.354	0	3.816985	0	101.082	4.647376	0.830391	0.830391
2045	"11161"	"SSP3-7.0 - reboisement"	36.732	16.374	3.757	12.345	1.811	6.047	7.961	10.125	7.558	35.994	0.327152	3.737706	0.059767	101.071	4.306582	0.568876	0.181957
2045	"11161"	"SSP3-7.0 - recup70%"	35.888	16.315	3.675	12.273	1.84	6.565	7.967	10.252	7.827	35.735	0.320978	3.762424	0.072538	101.098	4.31422	0.551796	0.158281
2045	"11161"	"SSP3-7.0 - reference"	36.335	16.467	3.687	12.402	1.849	6.369	8.027	10.216	7.72	35.812	0.321564	3.766538	0.051062	101.093	4.34406	0.577522	0.204896
2045	"11161"	"SSP3-7.0 - reserve"	36.371	16.456	3.713	12.41	1.849	6.336	8.041	10.238	7.673	35.91	0.32545	3.772796	0.081006	101.103	4.359673	0.586877	0.180421
2045	"11161"	"SSP3-7.0 - sans coupe"	43.033	18.178	4.23	14.275	1.961	8.059	8.689	9.288	7.226	35.615	0	3.78443	0.138613	101.043	4.569214	0.784784	0.646171
2045	"11161"	"SSP3-7.0 - sans feu"	37.623	16.767	3.811	12.717	1.865	5.635	8.191	10.212	7.323	36.403	0.342702	3.790492	0	101.133	4.371996	0.581504	0.238802
2045	"11161"	"SSP3-7.0 - sans pert"	44.885	18.665	4.402	14.77	1.99	6.984	8.941	9.133	6.712	36.293	0	3.799601	0	101.076	4.616255	0.816654	0.816654
2045	"11161"	"climat stable - reboisement"	36.078	16.121	3.706	12.178	1.793	6.265	8.789	10.773	7.823	36.023	0.332953	3.614261	0.051454	101.029	4.206626	0.592365	0.207958
2045	"11161"	"climat stable - recup70%"	36.329	16.385	3.7	12.389	1.84	6.218	8.964	10.816	7.856	36.112	0.327668	3.650907	0.045966	101.062	4.297005	0.646099	0.272465
2045	"11161"	"climat stable - reference"	36.276	16.355	3.691	12.37	1.838	6.286	8.95	10.835	7.809	36.116	0.328133	3.651503	0.068662	101.065	4.302154	0.650651	0.253856
2045	"11161"	"climat stable - reserve"	36.265	16.348	3.696	12.37	1.839	6.301	8.941	10.845	7.806	36.112	0.329202	3.651266	0.065556	101.065	4.277696	0.626431	0.231674
2045	"11161"	"climat stable - sans coupe"	43.115	18.168	4.263	14.328	1.963	7.955	9.721	9.794	7.3	35.919	0	3.671617	0.129023	101.02	4.539995	0.868377	0.739354
2045	"11161"	"climat stable - sans feu"	37.24	16.597	3.793	12.633	1.855	5.66	9.096	10.805	7.508	36.558	0.338584	3.666002	0	101.093	4.313739	0.647737	0.309154
2045	"11161"	"climat stable - sans pert"	44.656	18.59	4.403	14.748	1.989	7.044	9.963	9.665	6.884	36.467	0	3.686467	0	101.047	4.557868	0.871401	0.871401
2050	"11161"	"SSP2-4.5 - reboisement"	36.199	16.221	3.712	12.158	1.8	6.556	7.876	10.198	7.868	35.714	0.333338	3.677967	0.090331	101.125	4.276969	0.599002	0.175333
2050	"11161"	"SSP2-4.5 - recup70%"	36.605	16.548	3.684	12.431	1.851	6.304	8.077	10.232	7.905	35.903	0.334399	3.72111	0.021967	101.173	4.332431	0.611321	0.254955
2050	"11161"	"SSP2-4.5 - reference"	36.226	16.439	3.656	12.327	1.845	6.582	8.017	10.266	7.953	35.766	0.331699	3.71725	0.085171	101.17	4.324117	0.606866	0.189997
2050	"11161"	"SSP2-4.5 - reserve"	36.663	16.53	3.707	12.441	1.851	6.499	8.058	10.299	7.797	35.938	0.3338	3.726369	0.086534	101.192	4.361076	0.634708	0.214374
2050	"11161"	"SSP2-4.5 - sans coupe"	44.486	18.539	4.31	14.629	1.976	8.318	8.854	9.399	7.407	35.745	0	3.772058	0.08477	101.13	4.585809	0.813751	0.728981
2050	"11161"	"SSP2-4.5 - sans feu"	37.742	16.801	3.813	12.727	1.866	5.671	8.21	10.274	7.417	36.489	0.355113	3.742922	0	101.228	4.391004	0.648082	0.292969
2050	"11161"	"SSP2-4.5 - sans pert"	46.537	19.042	4.488	15.165	2.004	7.316	9.097	9.296	6.813	36.462	0	3.791497	0	101.178	4.672578	0.881081	0.881081
2050	"11161"	"SSP3-7.0 - reboisement"	36.749	16.377	3.749	12.283	1.807	6.283	7.621	10.04	7.702	35.875	0.346002	3.799966	0.08617	101.152	4.287123	0.487157	0.054985
2050	"11161"	"SSP3-7.0 - recup70%"	36.141	16.432	3.67	12.312	1.845	6.594	7.683	10.085	7.963	35.695	0.327568	3.824998	0.063439	101.183	4.349722	0.524724	0.133717
2050	"11161"	"SSP3-7.0 - reference"	36.667	16.595	3.684	12.459	1.855	6.369	7.762	10.089	7.836	35.825	0.341601	3.839024	0.039514	101.182	4.383093	0.544069	0.162954
2050	"11161"	"SSP3-7.0 - reserve"	36.596	16.54	3.706	12.444	1.854	6.367	7.756	10.108	7.798	35.902	0.341502	3.840124	0.047023	101.194	4.356486	0.516363	0.127838
2050	"11161"	"SSP3-7.0 - sans coupe"	44.177	18.466	4.281	14.548	1.972	8.489	8.459	9.272	7.463	35.594	0	3.883722	0.096615	101.13	4.591848	0.708126	0.611511
2050	"11161"	"SSP3-7.0 - sans feu"	37.962	16.875	3.817	12.77	1.869	5.682	7.898	10.129	7.368	36.464	0.360298	3.862778	0	101.242	4.406545	0.543768	0.18347
2050	"11161"	"SSP3-7.0 - sans pert"	46.564	19.056	4.491	15.166	2.004	7.295	8.729	9.147	6.765	36.419	0	3.905382	0	101.185	4.681991	0.776609	0.776609
2050	"11161"	"climat stable - reboisement"	35.954	16.091	3.702	12.096	1.788	6.494	8.751	10.841	8.05	35.972	0.332563	3.619483	0.090876	101.093	4.199306	0.579823	0.156384
2050	"11161"	"climat stable - recup70%"	36.489	16.44	3.688	12.396	1.842	6.336	8.99	10.907	8.039	36.177	0.330984	3.66837	0.049806	101.142	4.300789	0.632419	0.251629
2050	"11161"	"climat stable - reference"	36.34	16.381	3.681	12.359	1.838	6.366	8.962	10.928	8.01	36.171	0.343085	3.66715	0.051531	101.145	4.279081	0.611931	0.217315
2050	"11161"	"climat stable - reserve"	36.016	16.278	3.665	12.282	1.835	6.624	8.901	10.976	8.082	36.057	0.340001	3.665364	0.108403	101.144	4.257866	0.592502	0.144098
2050	"11161"	"climat stable - sans coupe"	44.219	18.413	4.327	14.604	1.974	8.385	9.84	9.974	7.582	35.986	0	3.718197	0.082665	101.103	4.533375	0.815177	0.732513
2050	"11161"	"climat stable - sans feu"	37.406	16.642	3.791	12.65	1.857	5.719	9.122	10.934	7.624	36.692	0.357828	3.68684	0	101.19	4.318706	0.631866	0.274038
2050	"11161"	"climat stable - sans pert"	46.181	18.931	4.494	15.125	2.003	7.377	10.123	9.87	7.005	36.672	0	3.741949	0	101.149	4.593952	0.852002	0.852002
2055	"11161"	"SSP2-4.5 - reboisement"	36.281	16.278	3.709	12.13	1.801	6.565	7.648	10.098	8.023	35.676	0.358299	3.780101	0.054857	101.196	4.284237	0.504136	0.090979
2055	"11161"	"SSP2-4.5 - recup70%"	36.621	16.586	3.641	12.409	1.851	6.428	7.833	10.198	8.05	35.861	0.367676	3.834686	0.073478	101.262	4.366119	0.531433	0.090279
